id,handle,created_at,text,cleaned_text
1141897329974423552,ju_ferrarini01,2019-06-21 02:35:13,"Arabian Nights performed by Will Smith
A song from @disneyaladdin . #Aladdin #genie #disneyaladdin  

To watch the… https://t.co/UzwJR58uvB",arabian nights performed smitha song aladdin genie disneyaladdin watch
1141876556547051520,CrisseyPau,2019-06-21 01:12:40,"Therapy: Expensive.

Aladdin 2019’s Arabian Nights: Php 300.00.",therapy expensivealaddin arabian nights php
1141824848559316992,lozziemidgley,2019-06-20 21:47:12,The version of the song Arabian Nights from the live action Aladdin seemed to do it for me? Towards the end of the… https://t.co/Gr6GPQFtKA,version song arabian nights live action aladdin seemed towards end
1141820707724247041,DannyWxo,2019-06-20 21:30:45,#Aladdin got me at Arabian Nights. Everything was just so vibrant and colourful. What a fun experience from the ver… https://t.co/NawGXOUDb8,aladdin got arabian nights everything vibrant colourful fun experience ver
1141761384922976257,The_Pauly_V,2019-06-20 17:35:01,"Top three songs from Aladdin:
Prince Ali - Will Smith
Speechless - Naomi Scott
Arabian Nights - Will Smith",top three songs aladdinprince ali smithspeechless naomi scottarabian nights smith
1141725019720077312,Execsub1,2019-06-20 15:10:31,@LaylaHayek I’m doing a Tango performance to Arabian Nights from Aladdin soon,im tango performance arabian nights aladdin soon
1141706542682705927,DownNorth,2019-06-20 13:57:06,@JeffreykBrace Aladdin? For going out on those Arabian Nights?,aladdin going arabian nights
1141700348584845312,ethrealoki,2019-06-20 13:32:29,"one jump ahead is better in the original aladdin but arabian nights is better in the 2019 remake. 

said what i said.",one jump ahead better original aladdin arabian nights better remake said said
1141681617661902848,illusory_dreams,2019-06-20 12:18:03,💙 Aladdin - Arabian Nights [HD] https://t.co/5ZfpZ7rWh1 - @YouTube,aladdin arabian nights hd
1141648856662380544,BathTheatreSch,2019-06-20 10:07:52,A fantastic #Aladdinchallenge today with 2 of our students who attended a masterclass with one of the dancers from… https://t.co/lOnYiSMf2F,fantastic aladdinchallenge today students attended masterclass one dancers
1141568784668536832,lythiumart,2019-06-20 04:49:42,"Aladdin Chocolate Wrappers, INSTANT DOWNLOAD, Candy Bar Labels, Arabian Nights Party https://t.co/pDiAdjTxOC vía @Etsy",aladdin chocolate wrappers instant download candy bar labels arabian nights pay va
1141567440645709825,citrinenjh,2019-06-20 04:44:21,"they brownfaced non arabs to look arab, and just casted entirely WRONG cultures. aladdin is an old folktale started… https://t.co/PIbXAERHi2",brownfaced non arabs look arab casted entirely wrong cultures aladdin old folktale staed
1141547529139441667,0k0a0t0e0,2019-06-20 03:25:14,"Will Smith - Arabian Nights (2019) (From ""Aladdin""/Audio Only) https://t.co/fxVVABV55g - @YouTube",smith arabian nights aladdinaudio
1141502276605042688,L37076095,2019-06-20 00:25:25,Aladdin - Arabian- Nights [HD] https://t.co/HGtS5BhWKA via @YouTube,aladdin arabian nights hd via
1141451500205404161,writtenbyIvana,2019-06-19 21:03:39,"At first I thought yall were trolling PG about his acting debut in Aladdin, but now I see yall were accurate af! 😭😭… https://t.co/hLS54Y9JUd",first thought yall trolling pg acting debut aladdin see yall accurate af
1141351515401195521,birdy_1998,2019-06-19 14:26:21,If they don’t play the new Aladdin soundtrack (specifically Arabian nights) at the Hild Bede Arabian Nights Ball on… https://t.co/Q8mAdikrkT,dont play new aladdin soundtrack specifically arabian nights hild bede arabian nights ball
1141344207467978757,_hahayahya,2019-06-19 13:57:18,"The Aladdin story aside, the songs, specifically Arabian Nights and A Whole New World took me back to the Malam Gal… https://t.co/MVU7zMIYI6",aladdin story aside songs specifically arabian nights whole new world took back malam gal
1141341245480022016,EDCBlockchain,2019-06-19 13:45:32,"🔺Arabian Nights! New EDC Stickers
⠀
▪️EDC project designers have released corporate Telegram sticker pack with EDC… https://t.co/RbGy5G2A1X",arabian nights new edc stickersedc project designers released corporate telegram sticker pack edc
1141336844690440192,nbtscamilahes,2019-06-19 13:28:03,ok but arabian nights was in the new aladdin and yall don’t know how HAPPY that made me,ok arabian nights new aladdin yall dont know happy made
1141297380198776832,sheilakimm,2019-06-19 10:51:14,"❤Arabian nights, Arabian sunsets, Arabian vibes, plus the Quabikes and camels...we've been humming Aladdin soundtra… https://t.co/saV540nPHb",arabian nights arabian sunsets arabian vibes plus quabikes camelsweve humming aladdin soundtra
1141262909105831936,iam_dvyas,2019-06-19 08:34:15,#AladdinMovie fabulous a delight to watch and experience the world of Aladdin and Arabian nights and #WillSmith he… https://t.co/bczfByYJKe,aladdinmovie fabulous delight watch experience world aladdin arabian nights willsmith
1141223490596552704,martinlaroche1,2019-06-19 05:57:37,"Will Smith - Arabian Nights (2019) (From ""Aladdin""/Audio Only) https://t.co/O8M6QwCk1t via @YouTube",smith arabian nights aladdinaudio via
1141172074305789958,venuszambrana,2019-06-19 02:33:19,@RichardsAswad De Aladdin https://t.co/SpffliN6s1,de aladdin
1141153966895632384,deeperfallssun,2019-06-19 01:21:21,@sebastianstanpt Arabian nights from Aladdin,arabian nights aladdin
1141098793703620608,thisrebelheart_,2019-06-18 21:42:07,Arabian nights - Aladdin https://t.co/C6SawRNTuh,arabian nights aladdin
1141097227051343873,ogalyn,2019-06-18 21:35:54,"#Nowplaying
Arabian Nights - James Monroe Iglehart (Aladdin Original Broadway Cast Recording)",nowplayingarabian nights james monroe igleha aladdin original broadway cast recording
1141050496314220544,LVMall,2019-06-18 18:30:12,Metallics and bejeweled tones inspired by Disney's Aladdin will take your look from Arabian days to nights @Macys… https://t.co/qiWGAJn7W6,metallics bejeweled tones inspired disneys aladdin take look arabian days nights
1141038688761188353,Ishxq1,2019-06-18 17:43:17,that Arabian nights song from Aladdin is stuck in my head ffs,arabian nights song aladdin stuck head ffs
1141030675752947712,mochiattoo,2019-06-18 17:11:27,arabian nights is THE best aladdin soundtrack and no one can tell me otherwise,arabian nights best aladdin soundtrack one tell otherwise
1141002342210256906,AdventureJoJo,2019-06-18 15:18:51,"(True 8D UHQA) Will Smith - Arabian Nights (From ""Aladdin"") https://t.co/CaAtFcobBs - @YouTube",true uhqa smith arabian nights aladdin
1140949401797574657,LuxoneyOfficial,2019-06-18 11:48:29,Aladdin(1992) – Arabian Nights Intro(Will Smith Version) https://t.co/5X4voPeXuR https://t.co/4fuSXNQFl1,aladdin arabian nights introwill smithversion
1140923551828127744,WolfDead6,2019-06-18 10:05:46,👍 on @YouTube: Aladdin [2019] Arabian Nights - Will Smith https://t.co/u70gtCDbah,aladdin arabian nights smith
1140923549517066240,WolfDead6,2019-06-18 10:05:46,👍 on @YouTube: Aladdin 2019 - Arabian Nights (Lyrics Video) https://t.co/1lotM5EQeC,aladdin arabian nights lyrics video
1140908897043193857,O_evilcookie,2019-06-18 09:07:32,"Why did Disney make the song ""A Whole New World"" in Spanish????? Like I get the English version.....It's Disney, DU… https://t.co/AKfEkPsyRw",disney make song whole new world spanish like get english versionits disney du
1140891630620303360,artoflilyk,2019-06-18 07:58:56,"@TheWeekly_Rant Arabian Nights, Aladdin 2019 &gt; Arabian Nights, Aladdin 1992",rant arabian nights aladdin gt arabian nights aladdin
1140801134203944962,hufflepuffrx,2019-06-18 01:59:20,arabian nights - aladdin https://t.co/LqaHjrfWQb,arabian nights aladdin
1140722575707975680,MafsMascarenhas,2019-06-17 20:47:10,"Anyway, here I am listening to the original score of Disney's Aladdin and 2019 Aladdin...

Trying to catch the diff… https://t.co/r7svvmrlQE",anyway listening original score disneys aladdin aladdintrying catch diff
1140707892850393088,LordMorklen,2019-06-17 19:48:49,"I'm a 90's kid, raised by @Disney Movies and I randomly burst into #disneysongs like ""arabian nights"" ""we are one""… https://t.co/Cp2x57hWAI",im kid raised movies randomly burst disneysongs like arabian nights one
1140627268387135490,wulfstanlee,2019-06-17 14:28:27,"Also really like Will Smith's version of ""Arabian Nights"" in the new Aladdin #AladdinMovie",also really like smiths version arabian nights new aladdin aladdinmovie
1140441647706062849,StrangeWookie,2019-06-17 02:10:51,arabian nights is the best song in both aladdin movies :))),arabian nights best song aladdin movies
1140415641591136257,axelyates,2019-06-17 00:27:31,Arabian Nights @dsmusicals aladdin #dallassummermusicals @ Music Hall at Fair Park https://t.co/yPXqrZWBKp,arabian nights aladdin dallassummermusicals music hall fair park
1140386190799060992,Tanya_Antony,2019-06-16 22:30:29,The score in Aladdin is so powerful! You can hear it in this song too. Creates the perfect mood for the Arabian nig… https://t.co/OXu6w4BKvV,score aladdin powerful hear song creates perfect mood arabian nig
1140309789869772801,nguraheka,2019-06-16 17:26:54,"#NgurahEkaTop21 - 15/06/2019

willsmith #WillSmith #ArabianNight disneyaladdin #Disney #Aladdin #Soundtrack

TW LW… https://t.co/UTU2477YDn",ngurahekatop willsmith willsmith arabiannight disneyaladdin disney aladdin soundtracktw lw
1140288097638334465,Viatcheslavsos3,2019-06-16 16:00:42,The surprising truth about Aladdin: how Frenchman’s lacklustre tale ended up in The Arabian Nights and became a gem… https://t.co/EQmZh7QAL3,surprising truth aladdin frenchmans lacklustre tale ended arabian nights became gem
1140284928959176707,MariamDiamond,2019-06-16 15:48:07,Had such a fun night with my sister marina.azar7 at @groundsroasters at their Aladdin Arabian Nights Markets this p… https://t.co/l7opf59fBu,fun night sister marinaazar aladdin arabian nights markets p
1140283970682179585,MariamDiamond,2019-06-16 15:44:18,Had such a fun night at @groundsroasters at their Aladdin Arabian Nights Markets this past weekend ! 💙❤️… https://t.co/eKGVYeSFgP,fun night aladdin arabian nights markets past weekend
1140283357944864768,kjiprint,2019-06-16 15:41:52,Arabian nights is the best Aladdin soundtrack,arabian nights best aladdin soundtrack
1140279921400406016,taroispower,2019-06-16 15:28:13,"I don't like ""Aladdin"" made by Disney, because there is a big difference from Arabian nights that is a original. Al… https://t.co/VHHVFHBF4p",dont like aladdin made disney big difference arabian nights original al
1140272887326216192,SCMPNews,2019-06-16 15:00:16,The surprising truth about #Aladdin: how Frenchman’s lacklustre tale ended up in The Arabian Nights and became a gem https://t.co/RHxQGs291q,surprising truth aladdin frenchmans lacklustre tale ended arabian nights became gem
1140253782317490177,angielianerr,2019-06-16 13:44:21,"so Aladdin,
-jasmine could make mvs
-prince ali&gt;aladdin, jafar&gt;aladdin, in short 
prince ali&gt;jafar&gt;aladdin in looks… https://t.co/vxSwh0GoeJ",aladdinjasmine could make mvsprince aligtaladdin jafargtaladdin sho prince aligtjafargtaladdin looks
1140218114375913472,sherijooon,2019-06-16 11:22:37,Prince #Jasmine  having her own song is not a 2019 adaptation. The whole Arabian nights  are  stories told by a wom… https://t.co/1htnb0ksqL,prince jasmine song adaptation whole arabian nights stories told wom
1140160084351356928,remythequill,2019-06-16 07:32:01,"“...take you wonder by wonder, over, sideways, and under on a magic carpet ride...”

Aladdin was advertising his st… https://t.co/mDYBhyR5lA",take wonder wonder sideways magic carpet ridealaddin adveising st
1140126289631666176,RyanSnoopyLi,2019-06-16 05:17:44,Aladdin - Arabian Nights [HD] https://t.co/jooFXQKF5N via @YouTube,aladdin arabian nights hd via
1140061857241358337,SebazWorld,2019-06-16 01:01:42,"7. Aladdin

Absolutely one of the BEST Shounen protagonists. I love Erica Mendez’s duh voice for him. I really real… https://t.co/RMj0oTKpyp",aladdinabsolutely one best shounen protagonists love erica mendezs duh voice really real
1140044261083058176,mmattshow,2019-06-15 23:51:47,@wojespn @blakelycragun I'm at my wife's family activity. Just brought up that Anthony Davis is traded to the Laker… https://t.co/sOixG2s96K,im wifes family activity brought anthony davis traded laker
1140023647458988032,FoxOnTheRunway,2019-06-15 22:29:52,"Tried to watch the new #Aladdin today.. Walked out after the first verse of Arabian nights. 😠😠
Once again, Disney h… https://t.co/KBrKTyAl7N",tried watch new aladdin today walked first verse arabian nights disney h
1139996458617397248,doukie01,2019-06-15 20:41:50,"Aladdin was good, but will Smith butchered Arabian nights bruh that was terrible 🤕💀⚰️",aladdin good smith butchered arabian nights bruh terrible
1139937154069671937,pamsleslie,2019-06-15 16:46:11,@natdaenerys Yes it was put into Arabian nights later the story is actually set in China lmao and DISNEY made it Arab when they made Aladdin,yes put arabian nights later story actually set china lmao disney made arab made aladdin
1139908871022141440,dean151065,2019-06-15 14:53:47,"@NoHolyScripture It cannot be taken seriously by Westerners who believe that winged horses, magic carpet rides and… https://t.co/NAmw0YX3ma",cannot taken seriously westerners believe winged horses magic carpet rides
1139820821415809024,cairoqween,2019-06-15 09:03:55,"Don’t Sleep! The newest version of Disney’s Aladdin, truly exhibits Arabian Nights of old. Thanks to 107.9 for a fr… https://t.co/ZeMDE4Rm25",dont sleep newest version disneys aladdin truly exhibits arabian nights old thanks fr
1139807438331248641,tnahssin,2019-06-15 08:10:44,I just realised: Disney... you wasted a chance fo cast Ramin Karimloo as Jafar in Aladdin instead. I mean... you co… https://t.co/V0ZwoBUuER,realised disney wasted chance fo cast ramin karimloo jafar aladdin instead mean co
1139806709151666176,LukeWholey,2019-06-15 08:07:50,#TheFilmWasBetter For me I think it would be the animated Disney version of Aladdin. I read the original Arabian Ni… https://t.co/96m2jE7dDq,thefilmwasbetter think would animated disney version aladdin read original arabian ni
1139790427236814848,L37076095,2019-06-15 07:03:08,Aladdin - Arabian Nights [HD] https://t.co/HGtS5BhWKA via @YouTube,aladdin arabian nights hd via
1139769160202743808,Danegallardog,2019-06-15 05:38:38,@grey_jarvis Arabian nights... Aladdin,jarvis arabian nights aladdin
1139725956396900352,tr3bomb,2019-06-15 02:46:57,They way Will Smith giggled in Arabian nights was a warning shot on how good Aladdin was going to be,way smith giggled arabian nights warning shot good aladdin going
1139708707367837696,BuckleDownInc,2019-06-15 01:38:25,"The best fashions, straight from the Cave of Wonders! For all of your Arabian Nights! 💜  Shop our #Aladdin collecti… https://t.co/vTe1xdUejo",best fashions straight cave wonders arabian nights shop aladdin collecti
1139706738922233856,unimodoki,2019-06-15 01:30:35,"Will Smith - Arabian Nights (2019) (From ""Aladdin""/Audio Only) https://t.co/VgUX8V4ULC @YouTubeより",smith arabian nights aladdinaudio
1139664415807213568,Stacia72310,2019-06-14 22:42:25,"I finally saw Aladdin and I have some thoughts:
-Arabian nights &amp; prince Ali = EPIC
-Speechless = YESSS GIRL YESSS… https://t.co/u81TEK5Ton",finally saw aladdin thoughtsarabian nights amp prince ali epicspeechless yesss girl yesss
1139660702816378880,KeriLucia,2019-06-14 22:27:40,Arabian nights....🎶 Aladdin soundtrack is my best pal https://t.co/GIKaHwg0Jj,arabian nights aladdin soundtrack best pal
